3099	930	961	1086	32
1964	12	12	19	0
1965	34	32	27	1
1966	63	91	79	0
1967	16	23	23	3
13414	34942	35578	46183	873
1960	7	4	3	0
13415	13423	13129	21088	531
1961	104	130	88	2
10082	14925	14676	15557	320
23323	43427	43769	48203	919
23322	1674	1472	2076	30
1913	9	18	18	0
5372	32	23	45	0
1678	10	10	14	0
1679	14	20	17	1
1674	23	42	34	2
1675	27	50	45	1
1676	9	12	16	0
1677	65	83	97	6
1670	77	103	87	3
1671	37	54	51	3
1672	138	188	219	11
1673	24	39	41	0
1094	24264	24846	31569	634
1095	72395	72447	86255	1619
1096	15254	17189	18909	418
1097	27396	30441	39810	831
1098	123617	115607	130749	2322
1099	62237	60708	66518	1245
409	30	59	52	0
27525	2	3	2	0
27524	10	14	19	0
27527	14	31	42	0
27521	9	6	7	0
27520	81	87	100	3
14745	5	4	6	1
27522	26	25	46	0
14749	442	834	1539	70
14748	70	103	117	4
27529	1	1	0	0
27528	0	1	3	0
1322	403	631	785	28
1323	374	608	873	28
1326	100	147	168	6
1327	99	169	235	7
1324	203	392	725	22
1325	722	1327	1871	58
1328	2	10	7	1
1329	807	1323	1690	56
5568	17285	16383	18714	292
5569	9485	11215	14900	276
5566	16832	17340	20760	357
5567	26431	27023	33174	582
23172	43217	42764	53093	1039
23173	32472	26264	36340	665
7739	136656	130012	129148	2358
7738	102555	99158	95609	1744
23177	21214	18186	25846	469
7733	154036	145587	141622	2614
7732	75488	75947	76104	1424
7731	142260	136703	139024	2496
23179	5968	5419	8126	151
7737	124269	117614	113374	2055
7736	89	110	140	3
7735	128134	122157	122398	2180
7734	19219	18914	22375	404
308	110556	107119	123052	2309
309	88313	83411	87438	1560
1916	139	145	152	3
306	127898	125257	138933	2594
307	124110	120140	132227	2504
23318	830	743	973	22
23312	8033	6870	9544	179
23316	9723	9091	11008	223
23317	820	707	969	15
7425	16	7	8	0
7424	16	14	25	0
7423	1	0	1	0
7422	10	14	20	2
7421	34	26	25	0
7420	25201	3714	5438	93
21350	73	82	89	1
71	1072	2057	4050	185
9262	3	13	8	0
70	518	909	1401	35
6600	5110	5872	10144	219
6601	18	11	17	0
6602	13954	10928	12335	195
6603	5018	5772	9942	218
6604	9971	11279	15683	331
6605	4956	5707	9851	217
6606	99692	96738	112806	2113
6607	297	304	438	6
6608	101285	97226	113192	2103
6609	112	113	181	1
9265	0	6	7	0
9268	33	37	50	1
470	88	117	118	1
7067	120	119	165	5
5442	31610	34200	46139	854
5441	23047	25687	33564	643
9108	867	1698	2053	88
9109	599	995	1278	59
9106	575	873	1182	45
9107	1776	2675	3523	137
9104	104	201	410	12
9105	429	809	1064	38
9102	1014	1756	2149	83
9100	160	299	607	19
9101	49	80	144	9
1443	179404	168823	159198	2916
476	56	64	111	1
7973	35	41	64	1
7972	4443	5163	7958	164
5160	26397	28408	37537	716
5161	85938	84501	99374	1778
5162	59570	60025	73989	1280
5163	17843	17819	21251	393
5164	12244	13689	18510	362
5165	15189	15187	16943	316
5166	6482	7073	9099	175
5167	40067	41924	49369	916
2640	392	597	657	20
5169	50358	46485	52898	908
2642	49	51	77	1
2643	88	149	216	4
2644	12	19	17	1
2645	650	403	276	8
2646	90	159	165	6
2647	79240	79826	96340	1739
9212	33240	30848	34564	609
9210	122743	119097	126035	2239
9211	18117	17429	20965	407
2000	39	33	49	2
2008	19	10	15	0
1705	22	44	26	0
11538	61	86	119	9
7128	1340	1353	1781	34
7129	422	454	451	16
7126	695	754	1046	19
7127	221	244	337	5
7125	13830	13167	14464	280
1669	83	136	131	4
1668	151	250	229	9
1667	1	1	3	0
1665	36	76	97	1
1661	30	26	24	0
1660	214	234	256	6
6597	1888	2438	3320	78
6598	28773	27687	33120	632
6599	18544	21875	28955	576
3141	425	227	338	4
2824	19	39	43	1
2827	7	7	16	0
2820	25	59	58	3
2821	581	924	1146	45
2822	520	855	1196	41
2823	26	30	38	1
5414	72143	69551	81740	1470
5415	2359	2103	2358	36
5416	57974	56499	68630	1268
5417	102469	101015	116733	2091
5410	60776	58980	68881	1214
14759	93	172	244	6
5412	92721	91612	108117	1999
5413	54411	51800	58901	1051
14755	152	282	377	13
14756	34	53	63	2
14757	153	240	441	19
5418	14820	15288	17809	348
5419	27946	27818	31659	591
14752	39	46	54	1
14753	24	33	52	2
449	148	164	113	0
448	28	39	29	2
1339	314	591	795	31
1338	710	1205	1649	60
443	438	530	665	13
442	978	1035	946	19
441	737	828	802	11
1336	465	795	938	33
1331	746	1243	1556	56
1330	74	112	142	2
445	33	44	30	0
1332	146	238	337	13
14775	17	21	37	1
39	121757	114717	130551	2350
38	56994	49721	53291	1026
33	121104	113417	130238	2342
32	172389	163656	175656	3107
31	57190	54813	58953	1079
30	5475	3730	4326	78
37	57410	56687	67499	1274
36	47865	47040	54579	1019
5571	29757	32689	39718	671
5570	10142	12452	15596	331
3092	1856	1521	1222	28
3093	1146	1070	1221	28
3090	37676	35735	42377	761
3091	276	284	293	0
3096	59861	59584	70052	1342
3097	2169	2035	2143	58
23149	98878	94021	110617	2010
23148	75225	72253	87846	1666
23147	98622	95051	112456	2098
23146	26492	25231	30070	575
23145	52153	50848	61799	1170
23144	101576	96450	115955	2166
23327	1856	1519	2027	33
23324	130	131	160	2
339	27059	26229	29988	561
338	18408	17559	20254	359
23320	340	342	473	9
335	139308	132434	151056	2671
337	7311	7105	8123	147
336	77080	73181	86566	1628
23329	26427	22596	31806	632
23328	3317	2945	4029	63
14779	7	17	30	0
23205	1	5	8	2
7412	12500	13606	23373	435
7410	16722	19012	24179	449
7411	86	98	160	1
3195	11	3	21	0
6613	20842	24718	32618	651
6612	101826	95113	99003	1857
6611	62551	62009	72305	1356
6617	12617	15559	21373	442
6616	20459	21004	24438	469
6615	40364	43688	53410	1026
6614	17767	18833	22312	430
6619	35831	38915	50527	979
6618	55306	58902	69739	1328
11539	583	974	1427	45
5952	336	327	279	7
11533	230	359	458	10
11532	530	1028	1351	63
11531	104	189	215	10
11530	182	348	452	17
11537	226	438	582	18
11536	219	362	523	11
11535	419	834	1024	34
11534	315	466	628	17
1962	1	0	2	0
3638	3278	2803	3391	64
3639	536	611	736	11
3636	933	1109	1321	32
3637	4454	5189	7034	131
3634	1136	1207	1642	33
3635	6112	5774	6378	112
3632	6933	6998	8746	151
3633	15509	15146	17305	296
3630	1946	2303	2888	73
3631	7590	7743	8575	171
233	909	1107	1099	26
9119	117	143	230	10
9118	173	297	397	12
9111	1069	1646	2249	68
9110	446	643	924	39
9113	1648	2525	3264	103
9112	1090	2148	3346	193
9115	612	945	1319	52
9114	495	787	1252	38
9117	40	59	72	2
9116	367	597	922	35
21157	618	510	608	15
13372	678	652	661	12
13371	68	56	95	0
9205	93570	87680	83763	1525
9204	6719	8232	11634	223
5171	60414	62020	84162	1597
9206	154362	146063	147078	2656
9201	30868	29684	36644	663
5176	44882	46836	55599	1066
5175	57230	60186	79705	1436
9202	149490	140390	141117	2538
2653	17828	14839	15810	270
2652	27014	20563	21580	343
5179	27754	29942	34298	670
5178	33387	34962	40000	751
2657	25864	26025	30912	607
2656	11867	11300	12755	212
2655	17466	16213	18655	337
2654	15679	13586	14907	269
133	6555	6864	6710	131
132	2324	2306	2192	45
131	687	742	789	12
130	3029	3341	3565	69
137	1813	2263	2218	49
136	6	6	5	0
135	3795	4649	4985	117
134	2876	2894	2809	52
139	16356	18079	19513	306
138	4051	4658	4588	99
1354	49	69	97	2
2019	0	1	1	0
2018	66	61	65	2
2014	22	28	35	1
2017	28	30	14	2
2011	60	77	114	3
2013	62	107	90	2
2012	38	55	60	1
10289	40117	37135	44134	833
1453	181	195	132	1
7131	938	995	1061	18
7130	154	196	279	6
7133	860	889	1007	28
7132	112	128	188	3
7135	1241	1306	1748	29
7134	1112	1219	1349	22
7137	142	193	212	7
7136	628	661	702	17
7728	137585	131714	132922	2364
7729	153529	145391	147505	2616
1653	42	47	47	3
1651	34	46	53	0
1656	1	1	2	0
1654	79	66	61	0
1655	66	86	107	3
1986	20	35	40	0
3215	0	2	1	0
3216	27202	25145	26938	486
3217	27647	30632	36959	736
7721	64028	58790	56727	945
3210	7	15	10	0
3159	23748	23385	27056	485
3158	10823	12699	17176	320
1983	20	25	24	2
1436	27195	25137	26931	486
5406	90694	88844	104877	1843
27501	21	26	29	1
5404	85372	78441	88871	1592
5403	113507	110659	128672	2315
5402	88908	84985	95540	1704
5401	98895	98287	116602	2161
5400	128844	124035	143093	2574
14720	2	2	1	0
27509	0	0	1	0
3213	32063	32892	38026	718
5409	105034	103459	121311	2176
1439	11558	13686	18307	389
1348	24	52	60	4
1349	266	432	582	22
450	229	312	293	5
1341	41	78	88	3
1342	342	595	737	21
1343	78	159	178	6
454	230	312	328	13
455	27	46	22	0
456	85	128	99	2
1347	98	165	250	9
7717	85295	81915	84794	1513
7716	104517	100927	100522	1851
7719	155370	145394	142348	2566
7718	140818	133569	134915	2409
23159	19149	18802	23670	486
3089	142	151	161	3
3088	372	500	657	16
23150	40658	39179	47490	917
3084	68017	63082	72913	1353
23152	35531	33814	40743	781
23153	12739	11997	14612	283
23154	15571	14825	17572	345
23155	9605	9094	10519	203
23156	11090	9406	13185	253
3082	1021	1109	1374	22
23334	6350	6098	7206	149
23336	1025	908	1319	26
23338	764	609	833	13
7409	20161	22863	30978	518
7405	5681	6483	11123	218
7404	8021	8770	16005	277
7406	9336	10207	17943	316
7403	5645	6359	11376	221
7402	7522	8383	14526	277
11527	48	83	124	2
6628	55173	57256	65404	1249
6629	47005	49979	58026	1123
6626	51359	54507	64661	1228
6627	49542	51368	58522	1112
6624	32822	33352	36992	692
6625	56675	58688	68357	1296
6622	17384	20597	27515	559
11529	30	72	70	0
6620	36092	39068	47177	909
6621	8099	10168	14244	305
322	156215	154172	148744	2862
323	86142	82578	87045	1567
320	51328	47227	47131	969
321	30861	27674	28666	579
324	50232	43138	39338	680
3629	646	608	607	9
3628	258	290	341	6
3621	16709	15197	17155	322
3620	2241	2781	3124	67
3623	18566	18207	20193	360
3622	7654	6977	7538	136
3625	11667	10903	12352	212
3624	6369	5479	6131	107
3627	19444	20314	23119	444
3626	5620	6396	7668	183
5173	47913	45052	54969	1024
5172	14078	14549	20812	417
2659	18954	20381	26621	521
13368	2456	2427	2841	61
13369	4	2	6	0
2658	9258	9792	12657	239
21351	26	34	32	0
5177	41816	43177	51104	985
13365	83	87	152	6
13366	116	133	187	3
13367	95	174	279	5
9203	22143	20571	21123	382
2488	4	11	11	0
2489	0	1	1	0
2486	13	22	11	1
2487	9	15	13	1
2484	117	181	207	9
5174	41630	43108	53856	1016
2651	25341	19092	20073	323
9270	32	38	50	2
994	8646	7609	7109	139
21345	10	4	6	0
2650	14226	11678	12486	220
9275	34	43	40	0
5148	66796	64067	73950	1459
5149	87201	84860	98641	1826
5146	284	304	371	13
5147	43260	43987	45570	907
5144	878	844	837	29
5145	8143	10005	10564	287
5142	41	40	77	2
998	27763	26971	34727	637
5140	272	326	531	8
9208	9182	11546	14680	269
123	33289	34474	37601	663
124	888	1077	1067	15
125	8077	8581	8944	173
126	856	1038	1141	26
127	6543	7716	8356	205
128	6245	7143	7655	156
129	3316	3375	3438	69
1345	47	105	111	4
5424	7899	7353	7853	146
2790	163151	159280	162198	3067
9098	113	177	282	12
5421	62156	63921	75387	1416
9092	43	68	92	8
9308	60	95	126	1
9309	10	21	23	0
9304	21	34	51	0
9305	2	2	0	0
9300	2	1	2	0
9302	30	30	41	0
5098	9912	9800	11948	231
5099	6153	5796	7856	154
5091	807	848	802	18
5092	28004	26464	27967	507
5093	117	142	172	0
5094	28614	27323	27489	491
5095	31641	30948	31733	567
5096	23524	23456	24017	385
5097	1083	955	1071	16
2664	38013	38154	46826	912
2662	14148	15559	21495	383
2663	25144	29728	40031	793
2660	14066	15049	19131	389
2661	24744	27435	36039	714
27503	1	2	0	0
1645	8	3	1	0
1644	1984	2312	2271	46
1647	28	38	32	2
1646	4083	5061	5761	122
1648	37	43	47	0
12729	135	119	93	5
12728	317	347	414	8
12727	65	64	60	0
3168	0	0	1	0
3169	8	3	6	0
3166	5	2	5	0
3167	0	0	1	0
3164	30769	34810	44988	851
3165	16440	13937	14075	248
3162	13949	15722	20582	363
3163	50792	51031	60855	1076
3160	19105	17958	26738	465
3161	29045	29540	33425	638
5436	107228	103684	120919	2195
5437	53329	56624	68797	1262
5435	50422	54830	70153	1349
27514	3	5	2	0
3365	161233	157334	170737	3158
5438	83345	83476	99156	1838
5439	34552	36689	47791	902
27510	7	10	9	0
27511	0	1	2	0
27513	1	0	0	0
12720	0	1	3	0
1359	801	1423	2380	90
1358	522	1023	1234	34
469	5	5	3	0
468	96	80	69	0
1353	55	94	143	6
1352	571	1107	1443	56
1351	345	517	714	19
1350	81	154	202	2
1357	51	89	103	3
460	237	177	178	2
1355	387	649	720	17
462	220	258	274	4
23186	43513	41826	50101	929
23189	3	3	8	1
23188	9469	9790	12342	226
3184	18	7	18	1
3185	485	507	480	11
3187	72966	66511	77093	1383
3188	54730	50606	59131	1092
11551	271	482	594	25
6638	70900	68696	78321	1458
11553	10	43	35	2
11552	614	969	1269	47
11555	170	333	380	16
11554	35	52	80	2
11556	1	2	7	0
11559	116	184	212	9
6630	32721	37057	46506	918
6633	42187	46517	56717	1132
6632	31037	30423	32814	600
6635	31459	34613	41169	792
6634	39506	41270	47562	910
6637	88388	83408	90196	1684
6636	24809	25704	31097	561
49	69685	68675	71624	1289
357	14227	13414	15512	285
356	6334	6006	7125	122
355	4343	4662	5603	118
354	20482	19421	22939	421
353	13854	13792	16486	296
352	12634	12068	14531	280
351	10563	10656	12856	252
350	35530	34130	39437	722
359	153	188	257	3
358	26099	25431	30273	599
25071	41	62	78	1
25070	276	396	613	7
1111	57842	58053	61466	1117
1110	103081	103631	118984	2350
1445	60610	59986	69911	1272
289	44914	46557	57751	1116
1444	70774	64397	60469	1092
281	37321	38071	46530	869
280	40412	39943	47310	855
283	52000	57389	73002	1389
282	29112	28259	32536	586
284	22	22	48	0
1442	178780	169034	169469	3115
1441	119067	112342	116064	2128
1440	182673	170065	166006	3000
21179	423	436	431	5
263	3311	3518	3824	68
262	121	107	96	4
261	145	154	138	1
267	11754	11175	10864	194
266	4754	5604	5743	149
265	12179	13031	13757	261
264	231	295	354	11
3225	1	2	0	0
2497	40	39	57	2
5159	47498	46260	54408	942
5158	58710	59601	71326	1270
21352	16	44	40	1
21353	48	57	58	1
21354	76	100	117	0
21355	36	29	39	1
21356	35	58	52	1
9264	8	7	5	0
5151	67085	69056	83047	1509
5150	13	14	12	0
9269	21	32	33	2
5152	124620	121480	134462	2521
23214	32	30	45	0
2781	21	30	33	1
2780	31	43	46	1
2783	19	12	28	1
9089	95	148	229	5
9088	161	253	367	9
9087	213	329	474	20
16220	126105	117247	135270	2418
9319	13	32	20	0
9317	45	47	50	0
9316	24	20	20	1
9315	141	142	165	5
23218	153	145	185	3
5089	44111	41612	46728	838
5088	14558	15009	17776	323
5087	70666	71382	86171	1580
3214	508	615	679	14
1987	32	26	34	2
1984	39	56	39	0
1985	38	61	65	2
1982	46	82	86	4
3211	57	60	76	1
1980	7	15	23	0
1981	193	222	292	6
3218	38958	41223	47709	954
3219	27647	30633	36960	736
1988	273	285	259	5
1989	116	137	145	2
21340	2	2	1	0
2815	771	1404	2669	91
2817	252	470	728	21
2816	614	984	1820	43
2819	59	90	128	2
2818	20	32	35	2
3171	988	1285	1558	54
3170	327	298	407	5
3172	46	40	51	3
3174	7	2	6	0
3177	38	45	60	0
3376	1105	940	1176	22
3373	1130	808	1073	17
5420	693	632	617	16
5423	14088	12528	13259	249
5422	22792	21932	24921	505
1366	98	141	146	2
48	27529	30010	39533	697
3196	585	625	605	24
46	40733	39309	44971	802
47	120170	108228	116859	2040
45	4161	3090	2713	56
43	118	84	93	2
40	153214	151976	167825	3059
41	197	179	249	5
1298	2901	2771	3247	71
471	59	93	83	0
1292	105514	100734	117951	2148
1293	7327	6967	8393	159
1290	1037	1140	1384	39
1291	4058	4657	5658	114
1296	25444	26518	32105	597
1297	18572	22661	29090	528
1294	2732	2644	2891	63
1295	2064	2403	3440	75
1361	92	194	282	14
23198	0	2	2	2
23199	76	103	140	0
23194	19	15	11	0
23195	1	1	3	0
23196	3	0	4	0
23197	33	37	72	2
23190	5	17	12	1
23191	8	14	21	0
23193	2462	2391	3567	84
472	327	355	376	5
473	310	348	391	3
1364	64	114	94	0
3194	125802	119973	138645	2466
3193	105927	101645	116284	2145
1363	65066	67347	81303	1512
1360	22	51	49	1
475	87	114	155	2
478	26	26	29	0
479	96	128	162	2
1368	59867	55566	64053	1144
3198	684	713	668	10
